"id","autor","afiliuje","zatrudniony"
"9273","Gruca, Miłosz [USOS58592]","nie","tak"
"9273","Smagur, Jan [USOS58275]","nie","tak"
"9273","Płaza, Karolina [USOS39569]","nie","tak"
"9273","Guzik, Krzysztof [SAP11014380]","tak","tak"
"9273","Zeglen, Slawomir","nie","nie"
"9273","Ochman, Marek","nie","nie"
"9273","Potempa, Jan [SAP11010833]","tak","tak"
"29906","Kręcioch, Izabela","nie","tak"
"29906","Madeja, Zbigniew [SAP11014709]","tak","tak"
"29906","Lasota, Sławomir [USOS80477]","nie","tak"
"29906","Zimoląg, Eliza [SAP14002470]","tak","tak"
"29906","Sroka, Jolanta [SAP11113043]","tak","tak"
"8962","Savini, Vincenzo","nie","nie"
"8962","Carretto, Edoardo","nie","nie"
"8962","Polakowska, Klaudia","nie","tak"
"8962","Fazii, Paolo","nie","nie"
"8962","Międzobrodzki, Jacek [SAP11012289]","tak","tak"
"8962","D'Antonio, Domenico","nie","nie"
"8963","Kaszuba, Karol","nie","nie"
"8963","Postila, Pekka A.","nie","nie"
"8963","Cramariuc, Oana","nie","nie"
"8963","Sarewicz, Marcin [SAP11019911]","tak","tak"
"8963","Osyczka, Artur [SAP11017125]","tak","tak"
"8963","Vattulainen, Ilpo","nie","nie"
"8963","Róg, Tomasz","nie","nie"
"9271","Kieda, Claudine","nie","nie"
"9271","El Hafny-Rahbi, Bouchra","nie","nie"
"9271","Collet, Guillaume","nie","nie"
"9271","Lamerant-Fayel, Nathalie","nie","nie"
"9271","Grillon, Catherine","nie","nie"
"9271","Guichard, Alan","nie","nie"
"9271","Dulak, Józef [SAP11012135]","tak","tak"
"9271","Józkowicz, Alicja [SAP11114690]","tak","tak"
"9271","Kotlinowski, Jerzy [SAP14001478]","tak","tak"
"9271","Fylaktakidou, Konstantina C.","nie","nie"
"9271","Vidal, Aurélien","nie","nie"
"9271","Auzeloux, Philippe","nie","nie"
"9271","Miot-Noirault, Elisabeth","nie","nie"
"9271","Beloeil, Jean-Claude","nie","nie"
"9271","Lehn, Jean-Marie","nie","nie"
"9271","Nicolau, Claude","nie","nie"
"9270","Koczurkiewicz, Paulina [SAP20013377]","nie","nie"
"9270","Podolak, Irma [SAP20000703]","nie","nie"
"9270","Skrzeczyńska-Moncznik, Joanna [SAP11017787]","tak","tak"
"9270","Sarna, Michał","nie","nie"
"9270","Wójcik, Katarzyna [SAP20014283]","nie","tak"
"9270","Ryszawy, Damian [SAP14007358]","tak","tak"
"9270","Galanty, Agnieszka [SAP20002165]","nie","nie"
"9270","Lasota, Sławomir","nie","tak"
"9270","Madeja, Zbigniew [SAP11014709]","tak","tak"
"9270","Czyż, Jarosław [SAP11015316]","tak","tak"
"9270","Michalik, Marta [SAP11010016]","tak","tak"
"8959","Kozieł, Joanna [SAP11018189]","tak","tak"
"8959","Kmiecik, Katarzyna","nie","tak"
"8959","Chmiest, Daniela","nie","tak"
"8959","Maresz, Katarzyna","nie","tak"
"8959","Mizgalska, Danuta [SAP12020224]","tak","tak"
"8959","Maciag-Gudowska, Agnieszka","nie","tak"
"8959","Mydel, Piotr","nie","nie"
"8959","Potempa, Jan [SAP11010833]","tak","tak"
"9268","Horwacik, Irena [SAP11116244]","tak","tak"
"9268","Durbas, Małgorzata [SAP14007712]","tak","tak"
"9268","Boratyn, Elżbieta [SAP14007349]","tak","tak"
"9268","Węgrzyn, Paulina [SAP11019019]","tak","tak"
"9268","Rokita, Hanna [SAP11009796]","tak","tak"
"8847","Postila, Pekka A.","nie","nie"
"8847","Kaszuba, Karol","nie","nie"
"8847","Sarewicz, Marcin [SAP11019911]","tak","tak"
"8847","Osyczka, Artur [SAP11017125]","tak","tak"
"8847","Vattulainen, Ilpo","nie","nie"
"8847","Róg, Tomasz","nie","nie"
"14353","Kozieł, Joanna [SAP11018189]","tak","tak"
"14353","Bryzek, Danuta [SAP14014478]","tak","tak"
"14353","Sroka, Aneta [SAP12117031]","tak","tak"
"14353","Maresz, Katarzyna [SAP12020021]","nie","tak"
"14353","Główczyk, Izabela [USOS94933]","nie","tak"
"14353","Bielecka, Ewa [USOS61857]","nie","tak"
"14353","Kantyka, Tomasz [SAP12019964]","nie","tak"
"14353","Pyrć, Krzysztof [SAP11019543]","tak","tak"
"14353","Svoboda, Pavel","nie","nie"
"14353","Pohl, Jan","nie","nie"
"14353","Potempa, Jan [SAP11010833]","tak","tak"
"8843","Zhao, Hong","nie","nie"
"8843","Halicka, H. Dorota","nie","nie"
"8843","Li, Jiangwei","nie","nie"
"8843","Berniak, Krzysztof [USOS80531]","nie","tak"
"8843","Dobrucki, Jurek [SAP11010251]","tak","tak"
"8843","Darzynkiewicz, Zbigniew","nie","nie"
"8843","Biela, Ewa [SAP13036883]","tak","tak"
"8846","Wolnicka-Głubisz, Agnieszka [SAP11017905]","tak","tak"
"8846","Pecio, Anna [SAP11010457]","nie","nie"
"8846","Podkowa, Dagmara [SAP12018247]","nie","nie"
"8846","Płonka, Przemysław [SAP11015581]","tak","tak"
"8846","Grabacka, Maja","nie","nie"
"9275","Korzeniewski, Bernard [SAP11015089]","tak","tak"
"9275","Żołądź, Jerzy A.","nie","nie"
"9274","Kotlinowski, Jerzy [SAP14001478]","tak","tak"
"9274","Dulak, Józef [SAP11012135]","tak","tak"
"9274","Józkowicz, Alicja [SAP11114690]","tak","tak"
"8844","Mostert, A. Bernardus","nie","nie"
"8844","Hanson, Graeme R.","nie","nie"
"8844","Sarna, Tadeusz [SAP11004925]","tak","tak"
"8844","Gentle, Ian R.","nie","nie"
"8844","Powell, Benjamin J.","nie","nie"
"8844","Meredith, Paul","nie","nie"
"8845","Michalik, Marta [SAP11010016]","tak","tak"
"8845","Soczek, Ewelina","nie","tak"
"8845","Kosińska, Milena","nie","tak"
"8845","Rak, Monika","nie","tak"
"8845","Wójcik, Katarzyna Anna [SAP20014283]","nie","tak"
"8845","Lasota, Sławomir","nie","tak"
"8845","Pierzchalska, Małgorzata","nie","nie"
"8845","Czyż, Jarosław [SAP11015316]","tak","tak"
"8845","Madeja, Zbigniew [SAP11014709]","tak","tak"
"14629","Latowski, Dariusz [SAP11020234]","tak","tak"
"14629","Szymańska, Renata [SAP12020217]","tak","tak"
"14629","Strzałka, Kazimierz [SAP11005130]","tak","tak"
"14355","Koro, Catalin","nie","nie"
"14355","Bielecka, Ewa [USOS61857]","nie","tak"
"14355","Dahl-Knudsen, Anders","nie","nie"
"14355","Enghild, Jan J.","nie","nie"
"14355","Scavenius, Carsten","nie","nie"
"14355","Brun, Johan G.","nie","nie"
"14355","Binder, Veronika","nie","nie"
"14355","Hellvard, Annelie","nie","nie"
"14355","Bergum, Brith","nie","nie"
"14355","Jonsson, Roland","nie","nie"
"14355","Potempa, Jan [SAP11010833]","tak","tak"
"14355","Blom, Anna M.","nie","nie"
"14355","Mydel, Piotr","nie","nie"
"14352","Szafraniec, Milena [SAP14014477]","tak","tak"
"14352","Szczygieł, Małgorzata [SAP13902664]","tak","tak"
"14352","Urbańska, Krystyna [SAP11009894]","tak","tak"
"14352","Fiedor, Leszek [SAP11012795]","tak","tak"
"14354","Szade, Krzysztof [SAP14008846]","tak","tak"
"14354","Bukowska-Straková, Karolina [SAP14004912]","tak","nie"
"14354","Nowak, Witold [SAP14008673]","tak","tak"
"14354","Józkowicz, Alicja [SAP11114690]","tak","tak"
"14354","Dulak, Józef [SAP11012135]","tak","tak"
"14625","Kostka, Anna","nie","nie"
"14625","Latowski, Dariusz [SAP11020234]","tak","tak"
"14628","Szymańska, Renata [SAP12020217]","tak","tak"
"14628","Latowski, Dariusz [SAP11020234]","tak","tak"
"14628","Nowicka, Beatrycze [SAP13036730]","tak","tak"
"14628","Strzałka, Kazimierz [SAP11005130]","tak","tak"
"14356","Skalniak, Anna","nie","tak"
"14356","Boratyn, Elżbieta [SAP14007349]","tak","tak"
"14356","Tyrkalska, Sylwia D.","nie","tak"
"14356","Horwacik, Irena [SAP11116244]","tak","tak"
"14356","Durbas, Małgorzata [SAP14007712]","tak","tak"
"14356","Łastowska, Maria","nie","nie"
"14356","Jura, Jolanta [SAP11017456]","tak","tak"
"14356","Rokita, Hanna [SAP11009796]","tak","tak"
"14357","Kołtun, Michał","nie","tak"
"14357","Banaś, Magdalena [USOS39536]","tak","tak"
"14357","Majewski, Paweł [SAP14003793]","tak","tak"
"14357","Krzykawska-Serda, Martyna [SAP14004363]","tak","tak"
"14357","Kwitniewski, Mateusz [SAP14004302]","tak","tak"
"9553","Podolak, Irma [SAP20000703]","nie","nie"
"9553","Koczurkiewicz, Paulina","nie","nie"
"9553","Galanty, Agnieszka [SAP20002165]","nie","nie"
"9553","Michalik, Marta [SAP11010016]","tak","tak"
"9555","Savini, Vincenzo","nie","nie"
"9555","Kosecka, Maja","nie","tak"
"9555","Marrollo, Roberta","nie","nie"
"9555","Carretto, Edoardo","nie","nie"
"9555","Międzobrodzki, Jacek [SAP11012289]","tak","tak"
"9556","Suwalsky, Mario","nie","nie"
"9556","Belmar, Jessica","nie","nie"
"9556","Villena, Fernando","nie","nie"
"9556","Jose Gallardo, Maria","nie","nie"
"9556","Jemioła-Rzemińska, Małgorzata [SAP11115838]","tak","tak"
"9556","Strzałka, Kazimierz [SAP11005130]","tak","tak"
"9554","Stachurska, Anna [USOS11784]","nie","tak"
"9554","Cieśla, Maciej [SAP14004290]","tak","tak"
"9554","Kozakowska, Magdalena [SAP14011348]","tak","tak"
"9554","Wolffram, Siegfried","nie","nie"
"9554","Boesch-Saadatmandi, Christine","nie","nie"
"9554","Rimbach, Gerald","nie","nie"
"9554","Józkowicz, Alicja [SAP11114690]","tak","tak"
"9554","Dulak, Józef [SAP11012135]","tak","tak"
"9554","Łoboda, Agnieszka [SAP11019077]","tak","tak"
"16718","Kruk, Jerzy [SAP11013050]","tak","tak"
"16716","Szczygieł, Małgorzata [SAP13902664]","tak","tak"
"16716","Boroń, Bożena","nie","nie"
"16716","Szczygieł, Dariusz","nie","tak"
"16716","Szafraniec, Milena [SAP14014477]","tak","tak"
"16716","Susz, Anna","nie","tak"
"16716","Matuszak, Zenon","nie","nie"
"16716","Urbańska, Krystyna [SAP11009894]","tak","tak"
"16716","Fiedor, Leszek [SAP11012795]","tak","tak"
"14363","Quirke, Anne-Marie","nie","nie"
"14363","Lugli, Elena Birgitta","nie","nie"
"14363","Wegner, Natalia","nie","nie"
"14363","Hamilton, Bart C","nie","nie"
"14363","Charles, Peter","nie","nie"
"14363","Chowdhury, Muslima","nie","nie"
"14363","Ytterberg, A. Jimmy","nie","nie"
"14363","Zubarev, Roman A.","nie","nie"
"14363","Potempa, Jan [SAP11010833]","tak","tak"
"14363","Culshaw, Shauna","nie","nie"
"14363","Guo, Yonghua","nie","nie"
"14363","Fisher, Benjamin A.","nie","nie"
"14363","Thiele, Geoffrey","nie","nie"
"14363","Mikuls, Ted R.","nie","nie"
"14363","Venables, Patrick J. W.","nie","nie"
"9562","Froehlich, E.","nie","nie"
"9562","Kantyka, Tomasz [SAP12019964]","nie","tak"
"9562","Plaza, K.","nie","tak"
"9562","Schmidt, K. H.","nie","nie"
"9562","Pfister, W.","nie","nie"
"9562","Potempa, Jan [SAP11010833]","tak","tak"
"9562","Eick, S.","nie","nie"
"11770","Żołądź, Jerzy A.","nie","nie"
"11770","Grassi, Bruno","nie","nie"
"11770","Majerczak, Joanna","nie","nie"
"11770","Szkutnik, Zbigniew","nie","nie"
"11770","Korostynski, Michał","nie","nie"
"11770","Karasiński, Janusz [SAP11010856]","nie","nie"
"11770","Kilarski, Wincenty","nie","nie"
"11770","Korzeniewski, Bernard [SAP11015089]","tak","tak"
"9561","Zdżalik, Michał [USOS11798]","nie","tak"
"9561","Kalińska, Magdalena [SAP14013626]","tak","tak"
"9561","Wysocka, Magdalena","nie","nie"
"9561","Steć-Niemczyk, Justyna [USOS57568]","nie","tak"
"9561","Cichoń, Przemysław [USOS39539]","nie","tak"
"9561","Stach, Natalia [USOS84126]","nie","tak"
"9561","Gruba, Natalia","nie","nie"
"9561","Stennicke, Henning R.","nie","nie"
"9561","Jabaiah, Abeer","nie","nie"
"9561","Markiewicz, Michał [SAP11019432]","tak","tak"
"9561","Kędracka-Krok, Sylwia [SAP11016010]","tak","tak"
"9561","Władyka, Benedykt [SAP12119116]","tak","tak"
"9561","Daugherty, Patrick S.","nie","nie"
"9561","Lesner, Adam","nie","nie"
"9561","Rolka, Krzysztof","nie","nie"
"9561","Dubin, Adam [SAP11006048]","tak","tak"
"9561","Potempa, Jan [SAP11010833]","tak","tak"
"9561","Dubin, Grzegorz [SAP11019243]","tak","tak"
"9558","Wójcik, Katarzyna [SAP20014283]","nie","nie"
"9558","Skoda, Marta","nie","tak"
"9558","Koczurkiewicz, Paulina [SAP20013377]","nie","tak"
"9558","Sanak, Marek [SAP20001048]","nie","nie"
"9558","Czyż, Jarosław [SAP11015316]","tak","tak"
"9558","Michalik, Marta [SAP11010016]","tak","tak"
"9559","Szymańska, Renata [SAP12020217]","tak","tak"
"9559","Kruk, Jerzy [SAP11013050]","tak","tak"
"9566","Bzowska, Monika [SAP11018260]","tak","tak"
"9566","Mężyk-Kopeć, Renata [SAP12019288]","tak","tak"
"9566","Próchnicki, Tomasz","nie","nie"
"9566","Kulesza, Małgorzata [USOS112452]","nie","tak"
"9566","Klaus, Tomasz [USOS112965]","nie","tak"
"9566","Bereta, Joanna [SAP11012315]","tak","tak"
"8854","Skrzypek, Klaudia [USOS11782]","nie","tak"
"8854","Tertil, Magdalena [USOS11793]","nie","tak"
"8854","Gołda, Sławomir [USOS58766]","nie","tak"
"8854","Cieśla, Maciej [SAP14004290]","tak","tak"
"8854","Węglarczyk, Kazimierz [SAP20008277]","nie","nie"
"8854","Collet, Guillaume","nie","nie"
"8854","Guichard, Alan","nie","nie"
"8854","Kozakowska, Magdalena [SAP14011348]","tak","tak"
"8854","Boczkowski, Jorge","nie","nie"
"8854","Waś, Halina [SAP11020196]","tak","tak"
"8854","Gil, Tomasz [SAP20012234]","nie","nie"
"8854","Kużdżał, Jarosław [SAP20011888]","nie","nie"
"8854","Muchova, Lucie","nie","nie"
"8854","Vitek, Libor","nie","nie"
"8854","Łoboda, Agnieszka [SAP11019077]","tak","tak"
"8854","Józkowicz, Alicja [SAP11114690]","tak","tak"
"8854","Kieda, Claudine [SAP14000889]","nie","nie"
"8854","Dulak, Józef [SAP11012135]","tak","tak"
"8850","Pyrć, Krzysztof [SAP11019543]","tak","tak"
"8850","Stożek, Karol","nie","tak"
"8850","Gałan, Wojciech [USOS11754]","nie","tak"
"8850","Potempa, Jan [SAP11010833]","tak","tak"
"9563","Czapla, Monika [SAP13008307]","tak","tak"
"9563","Cieluch, Ewelina [USOS11828]","nie","tak"
"9563","Borek, Arkadiusz [SAP13008285]","tak","tak"
"9563","Sarewicz, Marcin [SAP11019911]","tak","tak"
"9563","Osyczka, Artur [SAP11017125]","tak","tak"
"8848","Wolnicka-Głubisz, Agnieszka [SAP11017905]","tak","tak"
"8848","De Fabo, Edward","nie","nie"
"8848","Noonan, Frances","nie","nie"
"9564","Dubin, Grzegorz [SAP11019243]","tak","tak"
"9564","Kozieł, Joanna [SAP11018189]","tak","tak"
"9564","Pyrć, Krzysztof [SAP11019543]","tak","tak"
"9564","Władyka, Benedykt [SAP12119116]","tak","tak"
"9564","Potempa, Jan [SAP11010833]","tak","tak"
"8853","Rutkowska-Zbik, Dorota","nie","nie"
"8853","Witko, Małgorzata","nie","nie"
"8853","Fiedor, Leszek [SAP11012795]","tak","tak"
"8852","Skalniak, Łukasz","nie","tak"
"8852","Gurgul-Convey, Ewa","nie","nie"
"8852","Okręglicka, Katarzyna","nie","nie"
"8852","Skalniak, Anna","nie","tak"
"8852","Jura, Jolanta [SAP11017456]","tak","tak"
"8849","Nowicka, Beatrycze [SAP13036730]","tak","tak"
"8849","Gruszka, Jolanta","nie","tak"
"8849","Kruk, Jerzy [SAP11013050]","tak","tak"
"8857","Hellvard, Annelie","nie","nie"
"8857","Maresz, Katarzyna","nie","tak"
"8857","Schilling, Stephan","nie","nie"
"8857","Graubner, Sigrid","nie","nie"
"8857","Heiser, Ulrich","nie","nie"
"8857","Jonsson, Roland","nie","nie"
"8857","Cynis, Holger","nie","nie"
"8857","Demuth, Hans-Ulrich","nie","nie"
"8857","Potempa, Jan [SAP11010833]","tak","tak"
"8857","Mydel, Piotr","nie","nie"
"9567","Biela, Ewa [SAP13036883]","tak","tak"
"9567","Galas, Jerzy [SAP11006744]","nie","nie"
"9567","Lee, Brian","nie","nie"
"9567","Johnson, Gary L.","nie","nie"
"9567","Darzynkiewicz, Zbigniew","nie","nie"
"9567","Dobrucki, Jurek W. [SAP11010251]","tak","tak"
"9572","Jaźwa, Agnieszka [SAP11019832]","tak","tak"
"9572","Tomczyk, Mateusz","nie","tak"
"9572","Taha, Hevidar M.","nie","nie"
"9572","Hytonen, Elisa","nie","nie"
"9572","Stoszko, Mateusz","nie","tak"
"9572","Zentilin, Lorena","nie","nie"
"9572","Giacca, Mauro","nie","nie"
"9572","Yla-Herttuala, Seppo","nie","nie"
"9572","Emanueli, Costanza","nie","nie"
"9572","Józkowicz, Alicja [SAP11114690]","tak","tak"
"9572","Dulak, Józef [SAP11012135]","tak","tak"
"8858","Elas, Martyna [SAP11015756]","tak","tak"
"8858","Magwood, Jessica M.","nie","nie"
"8858","Butler, Brandi","nie","nie"
"8858","Li, Chanel","nie","nie"
"8858","Wardak, Rona","nie","nie"
"8858","Barth, Eugene D.","nie","nie"
"8858","Epel, Boris","nie","nie"
"8858","Rubinstein, Samuel","nie","nie"
"8858","Pelizzari, Charles A.","nie","nie"
"8858","Weichselbaum, Ralph R.","nie","nie"
"8858","Halpern, Howard J.","nie","nie"
"9568","Bernaś, Tytus [SAP11216405]","nie","nie"
"9568","Berniak, Krzysztof [USOS80531]","nie","tak"
"9568","Rybak, Paulina [SAP14003503]","tak","tak"
"9568","Zarębski, Mirosław [SAP11019075]","tak","tak"
"9568","Zhao, Hong","nie","nie"
"9568","Darzynkiewicz, Zbigniew","nie","nie"
"9568","Dobrucki, Jerzy W. [SAP11010251]","tak","tak"
"8860","Byrne, D. P.","nie","nie"
"8860","Potempa, Jan [SAP11010833]","tak","tak"
"8860","Olczak, T.","nie","nie"
"8860","Smalley, J. W.","nie","nie"
"9571","Karapetyan, Anush V.","nie","nie"
"9571","Klyachkin, Yuri M.","nie","nie"
"9571","Selim, Samy","nie","nie"
"9571","Sunkara, Manjula","nie","nie"
"9571","Ziada, Khaled M.","nie","nie"
"9571","Cohen, Donald A.","nie","nie"
"9571","Zuba-Surma, Ewa [SAP12019984]","tak","tak"
"9571","Ratajczak, Janina","nie","nie"
"9571","Smyth, Susan S.","nie","nie"
"9571","Ratajczak, Mariusz Z.","nie","nie"
"9571","Morris, Andrew J.","nie","nie"
"9571","Abdel-Latif, Ahmed","nie","nie"
"8864","Bartelik, Aleksandra [SAP12017868]","tak","tak"
"8864","Cieśla, Maciej [SAP14004290]","tak","tak"
"8864","Kotlinowski, Jerzy [SAP14001478]","tak","tak"
"8864","Bartelik, Stanislaw","nie","nie"
"8864","Czaplicki, Dominik [SAP12019892]","tak","tak"
"8864","Grochot-Przęczek, Anna [SAP11019856]","tak","tak"
"8864","Kurowski, Krzysztof","nie","nie"
"8864","Koteja, Paweł [SAP11011828]","nie","nie"
"8864","Dulak, Józef [SAP11012135]","tak","tak"
"8864","Józkowicz, Alicja [SAP11114690]","tak","tak"
"8864","Żądło, Andrzej [SAP13902010]","tak","tak"
"8864","Horwacik, Irena [SAP11116244]","tak","tak"
"9578","Plesnar, Elżbieta [SAP14000093]","tak","tak"
"9578","Subczyński, Witold K.","nie","nie"
"9578","Pasenkiewicz-Gierula, Marta [SAP11006224]","tak","tak"
"8865","Aggarwal, Chhavi [SAP11020233]","nie","tak"
"8865","Łabuz, Justyna [SAP13005009]","tak","tak"
"8865","Gabryś, Halina [SAP11007886]","tak","tak"
"8861","Burmistrz, Piotr","nie","nie"
"8861","Burmistrz, Michał [USOS77743]","nie","tak"
"8863","Blazusiak, E.","nie","tak"
"8863","Florczyk, D.","nie","tak"
"8863","Jura, Jolanta [SAP11017456]","tak","tak"
"8863","Potempa, Jan [SAP11010833]","tak","tak"
"8863","Kozieł, Joanna [SAP11018189]","tak","tak"
"9574","Łukasiewicz, Sylwia [SAP12020173]","tak","tak"
"9574","Faron-Gorecka, Agata","nie","nie"
"9574","Dziedzicka-Wasylewska, Marta [SAP11019137]","tak","tak"
"9573","Guentsch, A.","nie","nie"
"9573","Hirsch, C.","nie","nie"
"9573","Pfister, W.","nie","nie"
"9573","Vincents, B.","nie","nie"
"9573","Abrahamson, M.","nie","nie"
"9573","Sroka, Aneta [SAP12117031]","tak","tak"
"9573","Potempa, Jan [SAP11010833]","tak","tak"
"9573","Eick, S.","nie","nie"
"8867","Szechyńska-Hebda, M.","nie","nie"
"8867","Hebda, M.","nie","nie"
"8867","Mierzwiński, D.","nie","nie"
"8867","Kuczyńska, Paulina [SAP14006238]","tak","tak"
"8867","Mirek, M.","nie","nie"
"8867","Wędzony, M.","nie","nie"
"8867","van Lammeren, A.","nie","nie"
"8867","Karpiński, S.","nie","nie"
"8868","Sytar, Oksana","nie","nie"
"8868","Kumar, Abhay","nie","nie"
"8868","Latowski, Dariusz [SAP11020234]","tak","tak"
"8868","Kuczyńska, Paulina [SAP14006238]","tak","tak"
"8868","Strzałka, Kazimierz [SAP11005130]","tak","tak"
"8868","Prasad, M. N. V.","nie","nie"
"8873","Janeczek, Agnieszka","nie","nie"
"8873","Zimna, Agnieszka","nie","nie"
"8873","Rozwadowska, Natalia","nie","nie"
"8873","Fraczek, Monika","nie","nie"
"8873","Kucharzewska, Paulina","nie","nie"
"8873","Ruciński, Marek","nie","nie"
"8873","Mietkiewski, Tomasz","nie","nie"
"8873","Kolanowski, Tomasz","nie","nie"
"8873","Malcher, Agnieszka","nie","nie"
"8873","Kurpisz, Maciej","nie","nie"
"9580","Nessler, Michał [USOS11772]","nie","nie"
"9580","Puchała, Jacek [SAP20001348]","nie","nie"
"9580","Wood, Fiona M.","nie","nie"
"9580","Wallace, Hilary J.","nie","nie"
"9580","Fear, Mark W.","nie","nie"
"9580","Nessler, Katarzyna [USOS11761]","tak","tak"
"9580","Drukała, Justyna [SAP11015198]","tak","tak"
"8869","Suwalsky, Mario","nie","nie"
"8869","Fierro, Paulo","nie","nie"
"8869","Villena, Fernando","nie","nie"
"8869","Gallardo, María José","nie","nie"
"8869","Jemioła-Rzemińska, Małgorzata [SAP11115838]","tak","tak"
"8869","Strzałka, Kazimierz [SAP11005130]","tak","tak"
"8869","Gul-Hinc, Sylwia","nie","nie"
"8869","Ronowska, Anna","nie","nie"
"8869","Zysk, Marlena","nie","nie"
"8869","Szutowicz, Andrzej","nie","nie"
"8871","Kamiński, Ariel [SAP14001351]","tak","tak"
"8871","Bober, Beata [SAP11019461]","tak","tak"
"8871","Lechowski, Zbigniew","nie","tak"
"8871","Białczyk, Jan [SAP11006567]","tak","tak"
"8874","Konieczny, Piotr","nie","tak"
"8874","Góralczyk, Anna Grażyna","nie","tak"
"8874","Szmyd, Radosław","nie","tak"
"8874","Skalniak, Łukasz","nie","tak"
"8874","Kozieł, Joanna [SAP11018189]","tak","tak"
"8874","Filon, Francesca Larese","nie","nie"
"8874","Crosera, Matteo","nie","nie"
"8874","Cierniak, Agnieszka [SAP14001254]","tak","tak"
"8874","Zuba-Surma, Ewa [SAP12019984]","tak","tak"
"8874","Borowczyk, Julia [SAP14001587]","tak","tak"
"8874","Łączna, Eliza [SAP14007363]","tak","tak"
"8874","Drukała, Justyna [SAP11015198]","tak","tak"
"8874","Pyza, Elżbieta [SAP11010854]","nie","nie"
"8874","Semik, Danuta [SAP12009797]","nie","nie"
"8874","Woźnicka, Olga [SAP12019583]","nie","nie"
"8874","Klein, Andrzej","nie","tak"
"8874","Jura, Jolanta [SAP11017456]","tak","tak"
"8872","Jaźwa, Agnieszka [SAP11019832]","tak","tak"
"8872","Florczyk, Urszula [SAP13902819]","tak","tak"
"8872","Józkowicz, Alicja [SAP11114690]","tak","tak"
"8872","Dulak, Józef [SAP11012135]","tak","tak"
"8870","Starzynska, Teresa","nie","nie"
"8870","Dabkowski, Krzysztof","nie","nie"
"8870","Blogowski, Wojciech","nie","nie"
"8870","Zuba-Surma, Ewa [SAP12019984]","tak","tak"
"8870","Budkowska, Marta","nie","nie"
"8870","Salata, Daria","nie","nie"
"8870","Dolegowska, Barbara","nie","nie"
"8870","Marlicz, Wojciech","nie","nie"
"8870","Lubikowski, Jerzy","nie","nie"
"8870","Ratajczak, Mariusz Z.","nie","nie"
"8876","Koczurkiewicz, Paulina","nie","nie"
"8876","Podolak, Irma [SAP20000703]","nie","nie"
"8876","Wojcik, Katarzyna Anna","nie","tak"
"8876","Galanty, Agnieszka [SAP20002165]","nie","nie"
"8876","Madeja, Zbigniew [SAP11014709]","tak","tak"
"8876","Michalik, Marta [SAP11010016]","tak","tak"
"8876","Czyż, Jarosław [SAP11015316]","tak","tak"
"8880","Veillard, Florian","nie","nie"
"8880","Sztukowska, Maryta","nie","nie"
"8880","Mizgalska, Danuta [SAP12020224]","tak","tak"
"8880","Książek, Mirosław [USOS11710]","nie","tak"
"8880","Houston, John","nie","nie"
"8880","Potempa, Barbara","nie","nie"
"8880","Enghild, Jan J.","nie","nie"
"8880","Thogersen, Ida B.","nie","nie"
"8880","Xavier Gomis-Rueth, F.","nie","nie"
"8880","Ky-Anh, Nguyen","nie","nie"
"8880","Potempa, Jan [SAP11010833]","tak","tak"
"8879","Władyka, Benedykt [SAP12119116]","tak","tak"
"8879","Wielebska, Katarzyna","nie","nie"
"8879","Wloka, Marcin","nie","nie"
"8879","Bocheńska, Oliwia [SAP12019980]","tak","tak"
"8879","Dubin, Grzegorz [SAP11019243]","tak","tak"
"8879","Dubin, Adam [SAP11006048]","tak","tak"
"8879","Mak, Paweł [SAP11016637]","tak","tak"
"8878","Kasza, Aneta [SAP11016588]","tak","tak"
"8875","Kolesiński, Piotr","nie","nie"
"8875","Golik, Przemysław [USOS61099]","nie","tak"
"8875","Grudnik, Przemysław [SAP14008689]","tak","tak"
"8875","Piechota, Janusz","nie","nie"
"8875","Markiewicz, Michał [SAP11019432]","tak","tak"
"8875","Tarnawski, Mirosław","nie","nie"
"8875","Dubin, Grzegorz [SAP11019243]","tak","tak"
"8875","Szczepaniak, Andrzej","nie","nie"
"8877","Wójcik, Krzysztof","nie","nie"
"8877","Zarębski, Mirosław [SAP11019075]","tak","tak"
"8877","Cossarizza, Andrea","nie","nie"
"8877","Dobrucki, Jerzy [SAP11010251]","tak","tak"
"8884","Topolska, Justyna","nie","nie"
"8884","Borowicz, Paweł","nie","nie"
"8884","Manecki, Maciej","nie","nie"
"8884","Bajda, Tomasz","nie","nie"
"8884","Kaschabek, Stefan","nie","nie"
"8884","Merkel, Broder J.","nie","nie"
"8885","Korytowski, Witold [SAP11010979]","tak","tak"
"8885","Piłat, Anna [SAP14005302]","tak","tak"
"8885","Schmitt, Jared C.","nie","nie"
"8885","Girotti, Albert W.","nie","nie"
"8882","Trembecka-Lucas, Dominika O.","nie","tak"
"8882","Szczurek, Aleksander T.","nie","tak"
"8882","Dobrucki, Jerzy [SAP11010251]","tak","tak"
"8881","Machalińska, Anna","nie","nie"
"8881","Kawa, Miłosz","nie","nie"
"8881","Pius-Sadowska, Ewa","nie","nie"
"8881","Stępniewski, Jacek","nie","tak"
"8881","Nowak, Witold [SAP14003044]","tak","tak"
"8881","Rogińska, Dorota","nie","nie"
"8881","Kaczyńska, Katarzyna","nie","nie"
"8881","Baumert, Bartłomiej","nie","nie"
"8881","Wiszniewska, Barbara","nie","nie"
